idHome,idAway,GD Home,GD Away,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,Point Home,Point Away,Outcome
87,56,7,5,50,30,21,17,34,44,13,2,4,7,0,0,9,9,0
48,33,-3,-3,25,30,13,6,52,29,13,10,6,4,1,0,1,1,0
62,38,2,2,40,27,16,6,26,29,12,18,6,8,0,0,6,7,-1
60,39,1,-2,38,41,16,8,38,28,16,21,4,2,0,1,4,2,1
54,41,0,-2,38,26,7,10,29,41,11,15,4,5,0,0,4,2,0
38,64,-1,2,34,35,11,10,28,36,13,19,3,0,0,1,2,6,0
44,47,-3,-3,34,38,9,12,41,27,18,17,7,3,0,0,2,2,-1
70,30,-1,-4,31,46,10,12,43,24,14,18,6,3,0,0,2,3,1
35,47,0,-1,29,39,9,14,30,34,20,19,7,6,1,1,4,3,1
38,75,3,1,32,66,7,21,39,48,24,22,9,10,0,0,10,6,-1
33,38,-3,-1,41,40,9,12,39,38,15,18,7,8,0,0,2,3,0
39,35,-6,0,50,40,12,15,35,42,26,23,4,10,1,1,2,5,0
30,54,-8,-1,55,62,14,11,32,37,19,24,3,7,0,0,3,4,0
56,60,3,5,41,48,19,23,55,53,6,21,10,4,0,0,9,7,0
47,62,-1,1,55,58,18,17,41,35,29,19,7,8,1,0,4,6,1
47,48,-1,-3,49,39,16,16,35,64,18,18,6,8,0,1,5,2,0
41,70,-1,3,34,50,11,19,56,54,18,17,5,7,0,0,5,5,-1
79,87,3,9,53,79,19,30,53,46,23,20,12,4,0,0,7,12,0
64,44,2,-5,50,45,16,10,49,53,24,27,1,9,1,0,7,2,0
75,64,4,1,75,57,24,17,57,61,27,33,13,3,0,1,9,7,0
87,38,9,0,85,38,32,9,58,50,22,29,8,10,0,0,13,10,1
48,41,-2,1,49,49,19,16,77,67,19,20,10,6,1,0,5,8,0
35,79,0,3,50,69,18,23,53,69,25,37,12,15,1,1,6,8,0
62,47,-1,-2,69,66,22,22,46,43,24,25,9,8,0,0,6,5,0
70,47,1,1,66,68,24,25,63,57,21,36,8,11,1,1,5,7,1
60,30,6,-8,59,76,27,19,68,38,25,29,8,5,0,0,10,4,0
38,56,-1,2,54,46,18,21,52,66,19,8,10,10,0,1,4,9,0
44,33,-4,-3,55,58,14,15,60,53,34,20,11,8,0,0,5,3,1
54,39,-1,-6,70,75,15,19,52,46,25,30,11,8,0,1,5,3,1
38,79,-3,5,38,76,8,24,50,64,23,42,9,12,0,1,10,11,0
35,48,-2,0,49,61,19,23,53,72,19,22,10,8,1,0,6,8,0
41,33,-1,-7,45,59,14,15,60,56,23,18,7,9,0,0,8,3,1
62,44,-1,0,81,65,25,15,46,49,30,38,10,9,0,0,7,8,1
38,54,-1,0,62,70,19,16,56,58,26,25,11,12,0,0,5,8,1
56,39,2,-7,48,79,18,20,61,53,9,37,7,9,2,1,10,3,0
87,75,12,4,91,77,37,24,62,51,28,33,9,14,0,0,16,10,1
70,47,2,-2,60,64,22,24,59,42,24,21,7,8,2,0,8,6,1
64,60,1,7,53,66,17,30,67,69,33,25,9,8,0,0,8,13,1
47,30,0,-9,63,67,25,15,57,39,38,24,13,5,0,0,7,4,1
75,35,2,0,74,55,21,19,43,49,32,21,13,10,0,0,10,9,0
33,47,-7,2,57,57,18,20,55,56,18,36,10,12,0,0,4,10,0
48,87,-2,14,63,69,21,30,72,65,23,22,9,13,0,0,8,19,-1
47,38,-3,-5,66,35,28,9,43,43,24,16,10,5,0,0,6,10,1
79,64,7,2,94,44,27,16,57,70,43,36,12,11,1,0,14,11,1
39,41,-7,-1,77,54,20,16,60,65,31,25,12,8,0,0,4,9,0
60,38,6,1,65,59,31,19,64,56,29,29,8,14,0,0,13,8,1
30,62,-11,0,68,89,17,29,44,51,23,28,6,11,0,0,4,10,0
54,56,-2,2,62,49,18,18,65,58,24,10,13,6,0,2,8,11,0
44,70,-1,3,65,65,17,23,49,62,38,31,9,9,0,2,8,11,1
62,35,1,0,87,50,26,20,55,52,27,14,10,8,0,0,13,10,0
60,54,14,-1,67,72,34,19,62,77,25,23,8,16,0,0,16,11,1
38,75,-7,2,55,75,14,24,55,46,29,32,15,14,0,0,8,11,-1
56,41,1,-2,47,52,15,15,55,66,15,27,6,8,2,0,11,9,1
44,48,-1,-3,57,58,17,18,47,66,31,22,8,7,0,1,9,8,-1
47,79,4,10,75,98,24,37,55,54,41,35,11,11,0,1,13,17,1
33,47,-9,0,65,64,18,27,48,47,20,19,8,11,0,0,4,9,-1
70,87,3,15,80,71,28,27,56,56,36,22,9,11,2,1,12,22,0
64,39,-1,-6,56,78,22,22,65,61,33,30,13,11,1,0,11,7,1
30,38,-12,-8,65,34,18,7,46,50,26,17,7,6,0,0,4,10,1
75,33,4,-11,75,68,23,18,44,50,35,20,14,9,0,0,14,4,0
87,30,15,-10,51,67,22,20,58,49,22,27,16,7,2,0,23,7,1
47,56,2,3,68,43,29,16,46,51,22,13,10,3,0,2,12,14,0
35,60,0,15,45,77,17,29,57,57,12,26,7,8,0,0,11,19,-1
41,44,-4,-1,53,63,18,20,61,49,26,28,8,9,0,0,9,10,0
39,62,-5,1,77,86,20,29,66,58,27,34,13,11,0,0,10,14,0
54,47,-2,5,56,71,16,24,81,60,13,35,15,12,0,0,11,16,1
38,64,-10,-2,44,58,12,18,54,61,15,38,7,14,0,1,10,11,1
79,70,9,3,104,80,34,26,53,58,40,37,8,11,1,2,17,13,0
48,38,-3,-9,52,60,21,16,62,56,20,27,6,13,1,0,9,8,-1
33,35,-14,-1,57,43,14,15,45,52,16,17,9,6,0,0,4,11,0
62,87,0,16,81,63,27,28,55,54,31,33,13,12,0,2,14,26,0
70,48,2,-5,73,51,23,19,58,61,37,30,11,4,2,2,13,9,0
30,79,-11,10,53,104,16,36,55,52,19,33,5,8,0,0,7,20,0
60,41,16,-5,76,52,28,18,51,55,26,32,4,7,0,0,22,9,0
47,38,5,-11,68,50,19,11,57,55,30,13,9,9,0,1,17,10,0
38,47,-7,2,54,68,17,26,61,48,28,26,14,10,0,0,11,13,0
56,75,3,7,46,98,14,33,55,40,11,48,6,11,2,0,15,17,0
64,54,-1,-2,69,69,24,18,60,80,38,21,15,12,1,0,14,12,-1
44,39,0,-4,61,66,19,16,54,68,24,30,8,13,0,0,13,13,-1
75,70,6,3,94,88,31,25,49,56,43,41,13,11,0,1,17,16,0
87,44,17,-2,61,51,25,15,55,59,31,21,15,7,2,0,29,13,1
47,47,2,5,73,76,28,20,52,54,28,33,11,6,0,0,14,18,1
41,38,-7,-7,50,49,17,17,58,59,30,23,7,13,0,0,9,12,0
79,56,10,4,107,50,36,18,56,50,32,16,8,10,0,1,21,18,0
39,30,-2,-11,58,60,18,18,59,53,24,23,11,8,0,0,16,8,0
54,33,-1,-13,68,61,19,15,73,53,24,21,13,13,0,0,15,7,-1
48,62,-6,-1,41,69,14,23,59,56,28,28,7,13,2,0,9,14,0
35,64,-2,-2,45,77,11,24,59,64,15,38,10,12,0,2,11,14,1
38,60,-11,18,55,75,14,25,56,49,13,33,10,4,1,0,11,25,1
33,38,-12,-11,56,56,15,14,50,67,18,15,13,11,0,1,10,12,-1
62,54,-3,-2,62,82,17,18,54,66,26,34,13,11,0,0,14,15,0
70,35,4,-3,85,40,23,11,46,68,35,12,8,12,1,1,19,11,1
30,41,-12,-7,63,48,19,15,57,60,25,27,9,7,0,0,8,10,1
38,87,-7,19,51,77,19,30,61,48,25,44,13,12,0,2,13,32,0
56,48,3,-4,47,45,16,17,48,66,16,25,10,6,1,2,18,12,0
44,75,-4,5,48,107,12,40,53,51,16,52,5,12,1,0,13,17,0
47,39,4,-1,79,63,20,20,57,56,31,39,7,10,0,0,18,19,0
60,79,18,11,83,103,26,39,57,63,36,32,5,9,0,0,26,24,0
64,47,-1,3,91,77,26,26,58,51,37,23,11,10,2,0,17,17,1
33,39,-12,-2,50,51,16,15,55,59,14,31,16,12,0,1,11,19,1
48,38,-4,-11,49,64,18,19,65,59,28,16,7,13,1,1,13,13,-1
41,62,-8,-2,60,63,18,15,62,50,25,29,6,10,0,0,10,17,0
70,54,7,-3,75,78,22,19,50,58,31,36,8,10,1,0,22,15,0
56,30,3,-11,52,80,15,19,47,55,15,29,9,10,1,0,19,11,0
44,47,-5,5,49,69,11,17,56,56,20,30,6,9,1,0,13,21,-1
75,60,6,15,99,76,36,19,52,56,46,39,11,5,0,0,20,26,0
87,64,19,0,87,85,31,25,51,64,50,36,13,14,1,1,33,20,1
47,35,2,-6,72,40,25,9,45,67,24,12,9,12,0,1,17,11,1
38,79,-7,14,51,98,21,33,66,65,21,35,13,10,0,1,14,27,-1
35,44,-6,-6,42,55,7,12,62,53,15,21,11,5,1,1,12,13,0
62,38,0,-10,57,48,14,20,48,64,19,20,9,11,0,0,20,14,0
79,47,17,2,92,70,32,24,59,46,27,26,10,8,1,0,30,18,1
39,87,-2,22,54,90,17,35,59,46,34,44,10,9,1,0,20,36,0
30,33,-13,-12,74,48,16,15,56,55,29,11,12,14,0,0,11,12,0
54,75,-4,7,75,103,22,39,59,50,35,52,12,8,0,0,15,23,1
64,48,-3,-5,78,58,25,17,64,73,32,33,13,8,1,1,20,13,0
38,41,-10,-10,54,71,16,18,60,63,14,30,13,7,1,1,16,10,0
47,56,6,5,68,63,19,19,61,48,29,22,8,11,0,1,24,22,0
60,70,14,8,62,66,18,18,60,45,37,29,7,7,0,1,26,25,0
75,39,6,-1,86,49,32,17,59,54,43,28,10,8,1,2,23,23,1
33,60,-14,13,57,67,16,19,58,63,21,38,14,9,0,0,12,26,0
87,35,21,-6,98,46,35,8,44,66,41,11,12,11,0,1,36,13,1
48,54,-5,-3,65,67,20,20,71,62,34,29,8,14,0,0,14,18,0
41,79,-11,18,67,95,17,29,72,52,27,31,11,10,2,1,10,33,-1
38,47,-10,8,47,73,14,24,60,59,25,34,11,7,0,0,15,27,0
44,38,-6,-9,53,58,12,22,57,57,20,16,5,14,1,0,14,19,0
70,62,9,0,60,66,18,13,45,52,26,22,7,7,0,0,28,21,1
56,64,3,-3,66,74,21,21,51,64,26,25,9,11,1,1,22,21,-1
47,30,1,-11,62,78,23,21,47,56,22,30,9,13,0,1,18,14,1
38,70,-10,12,53,48,20,19,59,50,16,17,13,10,1,0,19,31,1
35,56,-8,2,42,70,7,19,62,48,14,27,10,7,2,1,13,22,-1
79,48,19,-5,81,69,27,22,55,71,26,39,10,7,1,0,36,15,0
30,44,-13,-5,78,56,21,15,59,62,31,17,10,9,1,1,14,17,-1
60,47,12,3,64,59,17,21,64,45,30,19,10,8,0,0,26,21,1
64,33,-2,-13,70,50,21,15,61,56,29,16,12,9,0,0,24,15,1
47,41,8,-12,71,69,27,18,68,75,29,31,9,9,0,2,28,10,1
62,75,-3,9,73,91,18,32,57,57,24,42,8,7,0,1,21,26,0
39,38,-4,-10,51,50,18,15,63,60,30,26,10,12,2,0,23,16,0
54,87,-3,23,63,95,19,33,60,45,32,39,12,10,0,0,19,39,-1
75,30,9,-12,75,82,26,24,59,60,37,29,8,8,1,1,27,17,1
33,62,-14,-3,54,88,16,27,55,53,22,31,7,6,0,1,15,22,0
87,47,25,10,89,67,31,26,42,63,29,33,9,6,0,0,42,31,1
48,60,-8,15,60,60,18,16,55,58,41,26,7,9,0,0,15,29,-1
47,54,0,-5,58,51,21,17,45,61,24,24,7,13,0,0,21,19,-1
41,64,-14,-1,66,70,18,21,74,61,29,29,10,12,2,0,10,27,-1
70,39,12,-5,52,52,26,19,52,66,21,21,10,12,0,2,32,23,1
38,35,-9,-9,56,43,13,8,63,61,18,15,13,9,0,1,19,13,0
56,38,3,-10,75,56,19,23,55,53,29,17,8,13,1,2,25,20,1
44,79,-6,22,67,73,20,20,61,59,28,27,9,10,0,1,17,39,-1
38,38,-11,-11,49,56,19,13,57,62,12,26,13,14,2,0,20,19,0
35,41,-7,-15,52,69,11,19,55,67,19,35,9,9,1,2,16,10,-1
79,33,24,-15,67,59,19,12,55,54,27,29,9,4,0,0,42,15,1
39,47,-7,-1,53,64,22,21,59,49,24,29,12,8,1,0,23,21,0
30,48,-13,-10,66,60,20,17,67,58,20,43,9,6,1,0,17,15,0
60,87,17,27,60,93,18,34,58,40,22,29,8,7,0,0,32,45,0
54,44,-4,-8,50,76,15,25,67,57,22,34,13,7,0,0,22,17,0
64,70,0,14,65,49,18,24,60,56,27,18,9,9,0,0,30,35,0
47,75,8,10,61,73,23,26,68,55,33,39,6,8,0,2,31,30,-1
62,56,-2,4,82,64,27,17,47,66,28,29,7,9,1,1,25,28,1
38,48,-11,-10,58,53,19,15,46,59,14,39,12,5,3,0,21,16,0
35,47,-8,-2,62,60,15,18,55,49,22,26,8,9,2,0,16,21,1
62,41,1,-14,92,53,35,17,45,68,30,29,6,9,1,2,28,13,1
79,38,24,-11,69,63,21,14,65,64,37,28,12,17,0,0,43,20,0
39,33,-6,-15,55,59,24,13,60,51,27,30,12,3,1,0,26,16,1
30,56,-13,1,72,57,22,14,66,63,27,23,9,7,1,1,18,28,1
60,75,17,11,63,75,18,25,67,61,22,38,8,11,1,2,33,33,1
54,70,-2,14,58,48,14,26,65,67,25,22,9,11,0,0,25,36,0
64,87,0,27,64,88,20,27,62,45,24,34,10,8,0,0,31,46,1
47,44,7,-10,64,68,21,24,63,60,37,30,8,7,0,0,31,17,0
33,30,-15,-13,59,85,14,22,52,76,24,28,6,12,0,0,17,19,1
87,39,25,-6,81,56,26,25,49,64,27,31,6,12,0,0,46,27,1
48,64,-10,2,43,61,11,25,61,65,29,27,6,12,0,0,17,34,0
47,79,-4,25,60,82,19,30,53,71,27,36,9,11,1,0,21,46,0
41,38,-14,-11,59,56,16,15,64,48,29,14,7,9,1,3,14,22,1
38,62,-12,1,60,95,17,39,56,46,25,29,17,7,0,1,20,29,-1
56,47,1,7,71,57,18,17,50,58,28,30,6,9,1,0,29,32,-1
44,35,-10,-6,76,64,24,18,57,61,29,23,6,9,0,2,18,19,0
75,54,9,-2,71,56,25,12,54,56,36,33,10,6,1,0,33,26,1
70,60,14,19,51,61,26,20,70,69,28,19,10,8,0,1,37,36,0
38,62,-12,2,61,97,14,34,42,43,18,28,8,8,3,1,22,32,-1
33,48,-14,-9,70,54,19,15,51,58,32,24,7,9,0,0,20,20,1
41,54,-13,-5,63,56,18,11,67,56,27,26,8,9,2,0,17,26,0
39,60,-8,20,57,55,26,17,62,68,29,19,13,8,0,1,27,39,0
30,70,-14,13,85,50,25,20,73,66,26,29,13,8,0,0,19,37,0
56,87,1,27,75,78,18,28,52,49,25,29,3,5,1,0,30,49,-1
64,38,1,-13,60,52,26,14,62,57,24,25,11,16,0,1,34,20,0
79,75,25,12,91,68,28,27,68,51,43,36,11,8,0,1,47,36,-1
47,35,7,-7,49,68,14,20,47,61,27,21,8,6,0,1,33,19,0
47,44,-4,-9,58,72,18,22,51,45,30,30,9,3,1,0,22,21,0
87,79,32,23,84,88,33,29,58,63,26,51,5,12,0,0,52,47,0
48,47,-8,-4,59,62,18,18,73,52,25,32,11,11,0,1,23,23,-1
35,39,-10,-9,66,58,20,22,61,56,24,31,7,9,1,0,19,27,-1
62,47,4,10,82,56,29,18,48,44,23,22,9,9,0,0,35,36,0
70,41,15,-14,46,60,18,17,66,59,23,29,9,6,0,2,40,17,1
54,30,-4,-16,56,86,12,22,51,69,25,24,6,15,0,0,29,19,1
38,33,-14,-15,44,68,15,18,50,53,30,31,14,8,1,0,20,20,1
44,64,-9,2,61,62,16,28,49,67,20,21,5,11,0,0,22,37,-1
75,38,14,-14,70,66,27,14,42,46,33,24,8,8,1,2,39,22,1
60,56,21,-4,49,73,17,15,65,45,15,21,9,1,1,1,42,30,0
38,87,-19,32,64,59,13,26,44,62,31,19,6,5,2,0,22,53,-1
47,62,-3,6,60,93,15,33,57,55,24,26,12,9,1,0,26,38,0
41,48,-16,-9,42,61,12,17,61,70,21,23,6,10,2,0,17,23,0
79,35,23,-13,89,66,29,23,68,70,49,23,13,9,0,1,48,19,-1
30,60,-18,20,84,51,24,17,66,66,27,20,13,10,0,2,19,42,0
56,38,-3,-12,72,40,14,15,37,50,17,26,1,13,1,1,33,23,-1
64,75,5,19,68,68,29,30,66,42,23,34,10,7,0,0,40,42,-1
33,44,-17,-12,65,56,22,14,58,52,26,16,9,7,0,0,20,22,1
39,54,-6,-2,62,59,23,13,60,47,29,25,8,5,0,0,30,32,0
47,70,8,17,57,49,20,19,42,58,23,23,7,8,0,0,36,43,0
75,41,18,-17,54,57,26,15,41,64,29,28,9,9,0,1,42,17,1
35,38,-13,-20,55,58,21,11,66,48,17,34,13,8,0,1,20,22,1
62,64,6,6,89,82,28,33,54,63,26,30,9,11,0,0,39,43,0
38,30,-12,-19,29,85,13,24,52,68,23,21,13,13,1,0,24,19,-1
87,47,33,-3,64,57,30,14,55,60,20,24,5,14,0,1,56,27,0
48,39,-8,-6,65,58,16,20,59,61,25,26,10,8,0,0,26,31,-1
70,33,17,-17,58,65,20,24,52,59,26,28,6,8,1,0,44,21,1
60,47,21,8,58,56,21,22,59,37,20,25,10,6,1,0,45,37,0
54,79,-2,23,53,90,13,28,53,59,28,52,9,11,0,0,33,49,0
44,56,-12,-3,53,77,15,17,53,43,19,21,9,4,0,1,23,34,0
38,54,-22,-5,55,59,12,16,48,51,36,20,9,10,1,0,22,33,0
87,33,34,-19,66,63,30,23,53,54,27,31,7,7,0,0,59,21,1
48,75,-8,19,66,60,19,27,57,47,28,28,10,10,0,0,27,45,-1
35,30,-11,-17,51,80,20,22,66,58,16,21,12,12,0,0,23,22,0
79,39,26,-6,72,53,24,17,56,60,44,23,11,8,0,0,52,32,1
38,44,-14,-10,41,50,14,16,53,51,27,23,12,11,1,0,24,26,0
56,70,-5,19,62,63,14,25,50,55,16,24,5,10,0,1,34,47,0
47,41,-4,-18,55,52,15,16,58,68,18,29,14,9,1,1,27,17,0
60,62,21,7,66,87,22,29,57,54,26,27,10,10,1,0,46,42,-1
64,47,5,8,85,52,30,20,66,42,32,27,14,6,0,1,43,38,-1
33,56,-19,-4,55,54,21,17,49,47,28,16,7,7,0,0,22,37,0
70,38,18,-14,71,49,28,15,61,52,31,32,12,12,1,0,47,25,0
39,38,-11,-23,50,46,13,13,55,53,22,41,7,9,0,1,32,22,1
54,35,-4,-10,63,55,20,24,54,71,22,19,10,12,0,0,36,26,0
44,60,-10,19,46,70,14,26,58,58,20,27,12,9,0,1,27,46,1
47,48,8,-9,53,67,20,15,47,63,31,34,7,6,1,0,39,27,-1
75,47,20,-4,58,62,25,14,50,56,20,18,13,13,0,1,48,28,1
62,79,9,31,72,70,29,31,57,55,22,42,9,12,0,0,45,55,0
38,44,-24,-9,44,48,12,17,56,56,37,21,13,12,1,0,22,30,1
35,38,-11,-16,47,46,21,14,67,55,14,27,11,11,0,1,26,25,1
60,48,18,-7,77,68,25,16,67,62,30,34,8,5,1,1,46,30,0
62,33,10,-20,71,61,29,23,54,53,20,29,9,6,0,0,48,22,1
79,41,30,-18,66,56,28,17,59,56,26,30,12,9,0,0,55,18,1
39,70,-10,20,48,89,15,31,52,57,22,41,8,11,0,1,35,50,0
30,75,-18,22,71,66,18,26,65,57,22,25,14,12,1,0,22,51,0
54,47,-3,-6,67,53,19,12,57,50,22,19,12,10,0,1,39,28,1
64,56,5,-3,103,51,33,19,58,46,33,19,11,7,0,0,44,40,0
47,87,6,34,58,71,19,30,54,49,38,27,8,6,1,1,39,60,-1
30,64,-19,6,63,98,17,32,63,58,20,33,13,11,1,0,22,47,-1
75,47,23,5,73,69,27,22,59,52,24,36,13,10,0,1,54,39,1
33,79,-22,32,57,78,20,32,55,56,31,32,6,10,0,0,22,58,0
48,30,-8,-20,64,66,16,19,60,66,30,18,7,12,1,1,30,22,1
41,35,-20,-11,55,49,16,18,50,61,27,17,9,9,0,0,18,27,0
38,38,-16,-23,47,51,14,18,58,61,25,30,14,13,1,1,26,25,-1
44,54,-10,-1,38,63,14,19,61,57,18,24,14,12,0,0,30,42,1
87,60,35,19,62,85,22,22,46,67,29,31,10,7,1,0,63,49,0
47,39,-8,-11,49,45,15,12,50,45,24,23,9,8,1,0,28,35,1
70,64,21,7,88,97,31,34,63,57,38,35,13,12,1,0,53,50,1
56,62,-4,12,55,70,23,30,44,50,23,21,6,8,0,0,40,51,0
38,56,-19,-5,57,49,25,19,62,46,28,20,11,3,1,0,28,40,0
79,44,31,-9,81,40,32,14,56,53,25,19,9,11,0,0,58,33,1
39,75,-14,26,48,85,13,33,40,57,22,28,8,9,1,0,35,57,-1
60,33,19,-21,81,55,22,19,62,51,29,28,8,8,0,0,50,25,1
54,48,-2,-6,65,65,18,18,56,71,21,30,10,7,0,1,42,33,-1
64,41,4,-20,79,66,27,18,59,48,27,31,10,8,0,0,50,19,1
47,38,2,-20,63,55,17,15,54,55,32,26,9,11,1,1,39,26,0
35,87,-11,35,54,81,20,27,68,44,21,37,9,13,1,1,28,64,0
62,70,13,24,69,81,29,28,59,62,20,33,10,12,0,0,54,56,-1
30,47,-22,-5,65,58,20,23,69,50,18,24,13,6,1,1,22,31,-1
75,62,27,12,75,60,29,23,51,60,26,17,7,9,0,1,60,54,1
87,54,36,-3,77,65,25,17,48,65,36,26,13,12,1,0,67,42,0
47,60,-4,21,59,80,22,18,49,60,25,31,4,6,0,0,34,53,1
41,47,-21,3,61,74,18,20,42,57,27,36,5,8,0,0,19,42,0
70,38,25,-20,76,58,25,24,64,64,31,25,10,9,0,1,59,28,1
56,35,-4,-12,48,63,22,24,43,66,25,24,2,8,0,1,43,28,1
44,30,-12,-23,32,60,10,17,47,68,16,15,9,12,1,1,33,22,-1
33,64,-23,5,57,75,19,26,50,50,25,24,5,6,0,0,25,53,0
38,39,-21,-15,46,59,13,16,58,40,22,29,10,6,1,1,26,35,1
48,79,-5,34,70,110,18,40,75,51,29,32,10,7,1,0,36,61,1
38,30,-22,-20,59,64,24,21,65,67,16,12,9,11,0,0,28,25,1
33,75,-23,30,62,79,18,35,50,44,23,31,5,5,0,0,26,63,-1
60,35,20,-14,78,57,15,19,66,62,35,26,5,13,0,2,53,28,0
38,48,-20,-4,49,53,15,18,61,71,19,23,14,11,1,1,29,39,0
56,47,-2,-3,46,52,20,20,48,54,25,25,1,4,0,0,46,37,-1
64,38,5,-22,60,67,20,28,49,57,20,18,6,4,0,0,54,29,-1
44,41,-15,-20,48,70,15,21,41,40,16,28,9,3,2,0,33,22,1
47,54,2,-4,76,61,22,13,55,73,33,23,9,15,0,0,42,42,1
70,79,27,33,77,116,29,35,64,53,31,38,6,5,0,0,62,61,1
30,87,-20,37,65,75,23,28,69,45,14,35,13,11,0,1,26,70,0
62,39,9,-16,67,61,21,16,55,50,21,30,6,6,2,1,54,35,1
87,70,38,29,70,58,24,26,42,67,34,19,11,5,0,0,73,65,1
48,44,-1,-16,55,49,18,17,69,46,20,18,11,9,0,2,42,33,-1
47,33,-3,-24,56,57,26,16,61,51,22,18,7,7,0,0,38,26,1
41,56,-19,-2,67,49,21,21,49,58,27,24,4,4,0,0,25,47,1
54,60,-4,22,62,75,13,17,77,56,28,34,14,6,0,0,43,56,-1
79,47,31,2,118,65,37,20,53,60,43,26,5,10,0,0,61,43,1
39,64,-18,4,57,54,14,16,61,46,27,23,5,8,2,0,35,54,-1
33,41,-25,-17,58,79,16,25,52,52,19,30,8,3,1,0,26,28,0
48,35,-3,-16,65,71,19,23,76,63,25,29,12,11,0,2,42,28,0
79,38,33,-21,114,61,31,23,52,54,39,24,7,4,0,1,64,32,1
39,56,-20,-4,59,49,17,22,66,56,27,23,6,6,2,0,35,47,0
30,47,-21,0,63,56,21,18,66,56,16,24,14,9,0,0,26,43,0
60,64,21,6,64,55,20,18,62,47,29,21,10,10,0,0,56,57,0
54,38,-3,-23,66,56,12,15,83,65,25,26,12,15,0,0,46,29,0
44,62,-14,11,54,70,20,22,50,55,21,24,8,7,2,2,36,57,0
75,87,31,39,79,65,36,23,39,45,29,33,3,14,0,0,66,76,0
47,70,-2,28,67,62,29,23,59,64,21,25,6,4,0,0,41,65,1
35,62,-14,11,77,72,25,19,64,58,32,22,9,7,2,2,31,58,1
41,87,-16,39,72,50,26,19,58,46,27,26,3,14,0,0,31,77,1
38,47,-22,1,60,61,19,27,56,54,25,25,5,5,1,0,32,44,1
41,39,-18,-21,66,59,23,17,59,71,25,32,3,5,0,1,31,35,1
62,30,10,-21,68,70,23,24,52,64,24,19,4,12,2,0,58,27,1
70,44,25,-14,68,50,24,19,62,55,28,16,5,8,0,2,65,37,0
38,60,-23,21,62,65,17,19,65,60,30,35,12,8,0,0,30,57,0
56,54,-3,-3,50,80,25,18,52,81,25,29,8,12,0,0,50,47,0
47,33,0,-26,57,60,19,16,59,62,25,23,8,9,0,1,44,26,1
87,48,41,-5,53,57,20,18,36,74,26,19,12,11,0,0,80,42,1
64,79,6,34,57,104,19,30,47,56,22,40,12,7,0,0,58,67,-1
35,75,-13,31,72,71,24,28,59,48,34,29,7,6,1,0,34,67,-1
38,47,-21,1,59,71,20,22,56,56,26,32,7,11,1,0,35,47,1
48,70,-6,24,53,88,16,29,73,55,21,34,9,4,0,0,42,65,-1
47,38,0,-22,62,62,29,21,54,67,25,29,5,13,0,0,44,33,0
35,33,-15,-27,61,53,17,15,53,62,28,21,9,11,1,2,34,26,0
41,60,-15,20,65,56,23,18,57,63,28,26,4,10,0,1,34,57,1
39,44,-24,-13,55,53,16,22,73,61,30,17,7,8,3,1,35,40,0
54,64,-5,5,72,68,17,20,84,45,23,26,11,13,1,0,47,58,1
87,62,42,11,51,86,17,30,43,47,20,31,13,4,0,1,83,61,0
79,30,35,-22,76,66,18,25,61,71,38,24,11,13,0,1,70,27,1
75,56,33,-1,74,57,28,23,49,52,27,22,5,9,0,0,70,53,0
33,54,-26,-2,46,82,13,24,65,76,19,29,10,5,2,1,29,50,0
62,48,11,-7,88,61,32,17,49,75,30,24,7,7,0,0,62,42,0
30,39,-28,-24,63,60,21,20,63,66,24,33,11,7,1,3,27,36,-1
60,38,18,-20,55,70,19,23,56,50,24,26,9,7,1,1,57,38,1
38,41,-20,-13,65,63,21,22,65,54,26,26,15,3,0,0,36,37,0
64,35,2,-16,65,72,21,19,52,55,31,30,13,5,1,0,58,34,0
47,47,0,-2,62,73,16,32,59,52,32,36,9,7,0,0,47,44,0
70,75,25,32,82,90,26,34,52,49,30,29,5,5,0,0,68,70,1
56,79,0,41,56,77,22,25,51,62,19,32,9,10,0,0,56,73,-1
44,87,-13,42,40,50,19,19,72,50,17,20,9,16,0,0,41,84,1
75,38,32,-20,79,62,27,20,50,65,28,26,4,14,0,0,71,37,0
75,44,32,-10,90,41,30,19,49,69,27,16,5,10,0,0,72,44,1
38,33,-25,-26,58,49,20,13,49,64,22,25,8,9,1,2,38,30,-1
87,38,39,-20,55,57,20,20,48,58,21,20,11,12,1,0,84,38,0
48,56,-5,-2,62,58,18,28,75,41,25,27,8,6,0,0,45,56,0
47,64,-1,4,82,61,29,21,54,51,38,28,8,13,0,1,47,61,-1
35,70,-18,25,71,83,17,23,50,59,33,34,6,6,0,0,34,69,0
41,30,-13,-27,56,60,16,20,63,63,29,24,4,9,0,1,38,30,1
79,60,43,23,89,64,33,26,54,68,34,28,10,8,0,1,76,60,1
39,47,-25,-1,72,64,25,16,57,54,39,35,7,7,2,0,36,47,0
54,62,-2,9,75,92,25,29,72,51,25,28,6,7,1,0,51,62,1
80,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
47,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
41,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
70,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
